[2020-11-16 22:53:43.850621] Update: 370 / 31250, Frames: 379904, Rewards: [0.23584905 0.23584905], Min: [-1. -1.], Max: [1. 1.], PL: [0.133330836892128, 0.16958963871002197],VL: [0.019345367327332497, 0.00937767792493105]
[2020-11-16 22:53:45.825638] Update: 380 / 31250, Frames: 390144, Rewards: [0.23584905 0.23584905], Min: [-1. -1.], Max: [1. 1.], PL: [0.1798281967639923, 0.10205627977848053],VL: [0.016843140125274658, 0.030921682715415955]
[2020-11-16 22:53:48.323661] Update: 390 / 31250, Frames: 400384, Rewards: [0.23584905 0.23584905], Min: [-1. -1.], Max: [1. 1.], PL: [0.1522810459136963, 0.17399349808692932],VL: [0.011655288748443127, 0.020687106996774673]
Episode reward: 0.00 score: [0, 0], steps: 68, FPS: 5.7, gameFPS: 382.8
[2020-11-16 22:53:50.342198] Update: 400 / 31250, Frames: 410624, Rewards: [0.23364486 0.23364486], Min: [-1. -1.], Max: [1. 1.], PL: [0.21207788586616516, 0.2234308421611786],VL: [0.007853677496314049, 0.015405376441776752]
[2020-11-16 22:53:51.689786] Update: 410 / 31250, Frames: 420864, Rewards: [0.23364486 0.23364486], Min: [-1. -1.], Max: [1. 1.], PL: [0.06810874491930008, 0.06585951149463654],VL: [0.04729457199573517, 0.0060218339785933495]
[2020-11-16 22:53:53.038185] Update: 420 / 31250, Frames: 431104, Rewards: [0.23364486 0.23364486], Min: [-1. -1.], Max: [1. 1.], PL: [0.08816657960414886, 0.1503574103116989],VL: [0.010766278952360153, 0.008780378848314285]
[2020-11-16 22:53:54.579493] Update: 430 / 31250, Frames: 441344, Rewards: [0.23364486 0.23364486], Min: [-1. -1.], Max: [1. 1.], PL: [0.1569513976573944, 0.2977282702922821],VL: [0.02873804420232773, 0.013067234307527542]
[2020-11-16 22:53:56.094609] Update: 440 / 31250, Frames: 451584, Rewards: [0.23364486 0.23364486], Min: [-1. -1.], Max: [1. 1.], PL: [0.1809532195329666, 0.04937010258436203],VL: [0.032984405755996704, 0.00918129738420248]
[2020-11-16 22:53:57.570739] Update: 450 / 31250, Frames: 461824, Rewards: [0.23364486 0.23364486], Min: [-1. -1.], Max: [1. 1.], PL: [0.36393317580223083, 0.09342125803232193],VL: [0.09504269808530807, 0.020983271300792694]
[2020-11-16 22:53:58.930378] Update: 460 / 31250, Frames: 472064, Rewards: [0.23364486 0.23364486], Min: [-1. -1.], Max: [1. 1.], PL: [0.1998652219772339, 0.21437565982341766],VL: [0.008802634663879871, 0.013436134904623032]
Episode reward: 0.00 score: [0, 0], steps: 69, FPS: 7.1, gameFPS: 468.5
[2020-11-16 22:54:00.270500] Update: 470 / 31250, Frames: 482304, Rewards: [0.23148148 0.23148148], Min: [-1. -1.], Max: [1. 1.], PL: [0.21138723194599152, 0.20112398266792297],VL: [0.07881201803684235, 0.0401155948638916]
[2020-11-16 22:54:01.613588] Update: 480 / 31250, Frames: 492544, Rewards: [0.23148148 0.23148148], Min: [-1. -1.], Max: [1. 1.], PL: [0.25158441066741943, 0.2505342662334442],VL: [0.04171634465456009, 0.04402433708310127]
[2020-11-16 22:54:03.114020] Update: 490 / 31250, Frames: 502784, Rewards: [0.23148148 0.23148148], Min: [-1. -1.], Max: [1. 1.], PL: [0.19861267507076263, 0.18799114227294922],VL: [0.020785022526979446, 0.04333539307117462]
